"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"PRJEQK89","conferencePaper","2022","Benvenuti, Dario; Falleroni, Leonardo; Marrella, Andrea; Perales, Fernando","An Interactive Approach to Support Event Log Generation for Data Pipeline Discovery","2022 IEEE 46th Annual Computers, Software, and Applications Conference (COMPSAC)","","","10.1109/COMPSAC54236.2022.00184","","","2022","2025-03-12 00:43:57","2025-03-12 00:43:57","","1172-1177","","","","","","","","","","","","","","","","","","","","","","","","Business process management; Process Mining; Conferences; Organizations; Data mining; Pipelines; Buildings; Soft sensors; Data Pipeline; Event Log Generation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QBWPV2JW","conferencePaper","2023","Kabierski, Martin; Richter, Markus; Weidlich, Matthias","Addressing the Log Representativeness Problem using Species Discovery","2023 5th International Conference on Process Mining (ICPM)","","","10.1109/ICPM60904.2023.10272004","","","2023","2025-03-12 00:43:57","2025-03-12 00:43:57","","65-72","","","","","","","","","","","","","","","","","","","","","","","","Business; Monitoring; Task analysis; Sociology; Statistics; Biomedical monitoring; Biodiversity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I69VUDAT","conferencePaper","2022","Levkovskyi, Borys; Bondarenko, Maksym; Ring, Marco; Strimbu, George; Utesch, Matthias; Krcmar, Helmut","Toward a Game-like Experience: Design of a Modern User Interface of a Simulation Game for Teaching Business Process Digitalization","2022 IEEE Global Engineering Education Conference (EDUCON)","","","10.1109/EDUCON52537.2022.9766496","","","2022","2025-03-12 00:43:57","2025-03-12 00:43:57","","1849-1857","","","","","","","","","","","","","","","","","","","","","","","","User interfaces; Usability; Electronic learning; Prototypes; Interviews; Pandemics; Business Process Digitalization; Games; Information Systems Education; Simulation Games; System Usability Scale; User Interface","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C85KUD4L","journalArticle","2023","Zhou, Changhong; Zhang, Dengliang; Chen, Deyan; Liu, Cong","Business Process Complexity Measurement: A Systematic Literature Review","IEEE Access","","","10.1109/ACCESS.2023.3275764","","","2023","2025-03-12 00:43:57","2025-03-12 00:43:57","","47940-47955","","","11","","","","","","","","","","","","","","","","","","","","","Business; systematic literature review; Systematics; Measurement; Bibliographies; Business process; Search problems; Complexity theory; complexity measurement; Quality assessment","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MJHFK9A6","conferencePaper","2023","König, Simone; Vogel-Heuser, Birgit; Wilch, Jan; Unger, Tobias; Hahn, Michael; Soldo, Stjepan; Kopp, Oliver","BPMN4CARS: A Car-Tailored Workflow Engine","2023 IEEE 21st International Conference on Industrial Informatics (INDIN)","","","10.1109/INDIN51400.2023.10218082","","","2023","2025-03-12 00:43:57","2025-03-12 00:43:57","","1-6","","","","","","","","","","","","","","","","","","","","","","","","Computational modeling; Software; Standards; Engines; Production; Automobiles; Computers; Car-tailored workflow engine; Control and testing; Executing BPMN; Service-oriented vehicle diagnostics; Software-defined car","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FUAQWMI9","journalArticle","2022","Yeshchenko, Anton; Di Ciccio, Claudio; Mendling, Jan; Polyvyanyy, Artem","Visual Drift Detection for Event Sequence Data of Business Processes","IEEE Transactions on Visualization and Computer Graphics","","","10.1109/TVCG.2021.3050071","","","2022","2025-03-12 00:43:57","2025-03-12 00:54:23","","3050-3068","","8","28","","","","","","","","","","","","","","","","","","","","","Business; Data mining; Guidelines; Visualization; process mining; Data visualization; Antibiotics; declarative process models; Erbium; process drifts; Sequence data; temporal data; visualization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HPYQDBEW","journalArticle","2022","Pei, Jisheng; Wen, Lijie; Ye, Xiaojun; Kumar, Akhil","Efficient Transition Adjacency Relation Computation for Process Model Similarity","IEEE Transactions on Services Computing","","","10.1109/TSC.2020.2984605","","","2022","2025-03-12 00:43:57","2025-03-12 00:54:35","","1295-1308","","3","15","","","","","","","","","","","","","","","","","","","","","Business process management; Computational modeling; Task analysis; Semantics; Data models; Estimation; Behavioral sciences; Petri nets; Computational efficiency; petri net; process model similarity; Transition adjacency relation; unfolding","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B36826CM","conferencePaper","2022","Simões, Rachel Vital; Parreiras, Marcus Vinícius Coutinho; Silva, Ana Clara Correa Da; Barbosa, Carlos Eduardo; Lima, Yuri Oliveira de; Souza, Jano Moreira de","Artificial Intelligence and Digital Transformation: Analyzing Future Trends","2022 IEEE International Conference on Systems, Man, and Cybernetics (SMC)","","","10.1109/SMC53654.2022.9945429","","","2022","2025-03-12 00:43:57","2025-03-12 00:43:57","","1462-1467","","","","","","","","","","","","","","","","","","","","","","","","Systematics; Digital Transformation; Education; Market research; Technological innovation; Artificial intelligence; Fourth Industrial Revolution; Medical services; Libraries; digital innovation; Future-oriented Technology Analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TWTFRSA7","journalArticle","2023","Impedovo, Donato; Pirlo, Giuseppe; Semeraro, Gianfranco","Next Activity Prediction: An Application of Shallow Learning Techniques Against Deep Learning Over the BPI Challenge 2020","IEEE Access","","","10.1109/ACCESS.2023.3325738","","","2023","2025-03-12 00:43:57","2025-03-12 00:54:39","","117947-117953","","","11","","","","","","","","","","","","","","","","","","","","","Business process management; Task analysis; Costs; Deep learning; Data mining; process mining; Prediction algorithms; Machine learning algorithms; Bi-LSTM; Decision trees; Long short term memory; next-activity prediction; public administration; shallow learning; university processes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RIL5VKNJ","conferencePaper","2022","Zhu, Jingwei; Peng, Jun; Zhang, Liang; Truong, Hong-Linh","Improving Business Process Resilience to Long-tailed Business Events via Low-code","2022 IEEE International Conference on Web Services (ICWS)","","","10.1109/ICWS55610.2022.00057","","","2022","2025-03-12 00:43:58","2025-03-12 00:43:58","","343-348","","","","","","","","","","","","","","","","","","","","","","","","Business process management; Systematics; Business process; Web services; Electronic commerce; Pandemics; COVID-19; domain-specific language; DSL; long-tailed business event; low-code; process adaptation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y4YRGN78","conferencePaper","2022","Peng, Jun; Zhu, Jingwei; Zhang, Liang","Generalizing STNU to Model Non-functional Constraints for Business Processes","2022 International Conference on Service Science (ICSS)","","","10.1109/ICSS55994.2022.00024","","","2022","2025-03-12 00:43:58","2025-03-12 00:43:58","","104-111","","","","","","","","","","","","","","","","","","","","","","","","Computational modeling; Process control; Process modeling; business processes; Uncertainty; Probabilistic logic; abstract algebra; Abstract algebra; borda count; Controllability; non-functional constraints; simple temporal network with uncertainty","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I7TZ5SKM","conferencePaper","2023","Persia, Fabio; D’Auria, Daniela","Information Retrieval from Facebook for Social Network Analysis","2023 IEEE 17th International Conference on Semantic Computing (ICSC)","","","10.1109/ICSC56153.2023.00067","","","2023","2025-03-12 00:43:58","2025-03-12 00:43:58","","329-336","","","","","","","","","","","","","","","","","","","","","","","","Business process management; Analytical models; Semantics; Social networking (online); Data mining; Blogs; Complex Event Processing; Facebook; Information Retrieval; Social Network Analysis; Users’ Interactions; Video surveillance","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C3PBPYT5","conferencePaper","2024","Jafari, Mohammad Amin; Esmaeilpour, Mansour","To Enhance Municipal Revenue Department Processes Using Process Mining Techniques (A Case Study: Hamedan Province)","2024 10th International Conference on Artificial Intelligence and Robotics (QICAR)","","","10.1109/QICAR61538.2024.10496662","","","2024","2025-03-12 00:43:58","2025-03-12 00:43:58","","173-179","","","","","","","","","","","","","","","","","","","","","","","","Process Mining; Software; Measurement; Organizations; Data mining; Delays; Data models; Event Log; Genetics; Hamedan Municipality; Hamedan Province; Revenue Process Enhancement","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2JXJK22U","conferencePaper","2024","Jiang, Liming; Zhang, Liang","Enabling Reliable Collaboration in Legacy Business Process Systems","2024 IEEE International Conference on e-Business Engineering (ICEBE)","","","10.1109/ICEBE62490.2024.00043","","","2024","2025-03-12 00:43:58","2025-03-12 00:43:58","","232-237","","","","","","","","","","","","","","","","","","","","","","","","Business; Collaboration; Scalability; Costs; Industries; Optimization; Reliability; Protocols; Engines; Supply chains; BPMS Integration; Dynamic Collaboration; Message Oriented; Supply Chain","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BQEPMCXJ","conferencePaper","2024","Lei, Jiaxin; Wang, Lili","Integration of cross-organizational business processes with blockchain: identifying key activities for on-chain execution based on behavioral profiles","6th International Conference on Artificial Intelligence and Advanced Manufacturing (AIAM 2024)","","","10.1049/icp.2024.4282","","","2024","2025-03-12 00:43:58","2025-03-12 00:43:58","","566-575","","","2024","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2AZFYYQG","conferencePaper","2024","Pańkowska, Małgorzata; Żytniewski, Mariusz; Kozak, Mateusz; Tomaszek, Krzysztof; Spinczyk, Dominik","Pathomorphological Diagnosis Process Modeling for Machine Learning Algorithms’ Applying","2024 19th Conference on Computer Science and Intelligence Systems (FedCSIS)","","","10.15439/2024F8289","","","2024","2025-03-12 00:43:58","2025-03-12 00:43:58","","237-242","","","","","","","","","","","","","","","","","","","","","","","","BPMN; Machine Learning; Automation; Computational modeling; Process control; Process modeling; Internet of Things; Machine learning; Data models; Quality control; Machine learning algorithms; Digital Image Analysis; Digital images; Exploratory Data Analysis; Pathomorphology Diagnosis; Process Modeling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W9EM7M2N","journalArticle","2024","Kermani, Mehrdad Agha Mohammad Ali; Maghsoudi, Mehrdad; Darzi, Elmira","Enhancing Procurement Performance in Project-Oriented Organizations: A Process Analysis Approach","IEEE Access","","","10.1109/ACCESS.2024.3462852","","","2024","2025-03-12 00:44:38","2025-03-12 00:54:39","","134340-134354","","","12","","","","","","","","","","","","","","","","","","","","","Costs; Industries; Data mining; process mining; Process mining; Procurement; event log; process analysis; Construction industry; procurement process; Project management; Project-oriented organization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
